id,organization_id,name,alternate_name,description,transportation,latitude,longitude
900,900,CITY OF MIAMI - PARKS AND RECREATION DEPARTMENT,,"Maintains over 120 parks and recreational facilities including ten pools, five pre-schools and day care centers, two golf courses, a beach and a cemetery. Offers activities at no or low cost, and special recreation programs for people with disabilities.",,25.7705502360787,-80.19837024221
902,902,CITY OF MIAMI - PARKS AND REC - RECREATION PROGRAMS,,"Offers youth and adult leagues in basketball, baseball and football. Also provides swimming, arts and crafts, field trips, summer camp, after-school programs, dances, senior activities and a full range of in and outdoor games.",,25.7705502360787,-80.19837024221
903,903,CITY OF MIAMI - PARKS AND REC - DISABILITIES PROGRAMS,,Offers comprehensive recreation and developmental programs for disabled youths and adults. Programs are developed and held in the community and at various parks.,,25.7764348535942,-80.2696785390589
905,905,"MIAMI COUNSELING SERVICES, INC.",,"Miami Counseling Services provides Outpatient Treatment services. Additional services include counseling for substance abuse, individual or group counseling, and domestic violence, immigration assistance.",,,
907,907,NICKLAUS CHILDREN'S HOSPITAL,MIAMI CHILDREN'S HOSPITAL,"Nicklaus Children's Hospital, formerly Miami Children's Hospital, specializes in pediatric healthcare. With a medical staff of more than 650 physicians and over 3,500 employees, the hospital is renowned for excellence in all aspects of pediatric medical care from birth through adolescence. Nicklaus Children's Hospital, formerly Miami Children's Hospital, offers more than 40 pediatric specialties and subspecialties, and is home to FloridaGÇÖs only free-standing pediatric trauma center.\n\nNicklaus Children's Hospital also has 9 centers that feature select pediatric healthcare services such as urgent care and physical therapy for children up to 21 years old.",,,
908,908,NICKLAUS CHILDREN'S HOSPITAL - PSYCHIATRY AND PSYCHOLOGY,Miami Children's Hospital,"Nicklaus ChildrenGÇÖs HospitalGÇÖs Psychiatry Department is a full-service psychiatric treatment center for children, adolescents and families. The department offers inpatient, intensive outpatient, and outpatient care to meet the needs of children and families.\n\nIn addition to individual and family therapy, the department provides outpatient group psychotherapy and topic-specific psychoeducational groups for children and parents. The program also offers psychotherapy, psychological and psychoeducational evaluations.",,25.742340526586,-80.295235401376
911,911,NICKLAUS CHILDREN'S HOSPITAL - DAN MARINO OUTPATIENT CENTER,MIAMI CHILDREN'S HOSPITAL,"Dan Marino Outpatient Center is a center for the comprehensive evaluation and treatment of children with special needs. It is comprised of outpatient evaluation and treatment professionals serving the health care needs of children, adolescents and young adults.\n\nServices include:\nDiagnostic Services: Electroencephalogram (EEG) / Video EEG, Magnetic resonance imaging (MRI) \n\nRehabilitation Services: Physical, occupational, speech-language, and feeding and swallowing therapies, Augmentative and alternative communication evaluations (AAC), Aquatic therapy, Orthopedic physical therapy, Applied behavior analysis (ABA) \n\nSupport Groups & Specialty Services: Swim instruction and water safety classes, Music and movement (provided by private practice clinicians), Parenting workshops \n\nSubspecialty Services: Neurology, Allergy & immunology, Cardiology consultations, Clinical Genetics, Endocrinology, General Pediatrics, including well baby check-ups, Rheumatology",,26.0847613837899,-80.3661199794811
912,912,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - CORAL TERRACE ELEMENTARY,MIAMI CHILDREN'S HOSPITAL,"The School Health Program is a comprehensive, quality-driven health initiative with the goal of having the healthiest children possible in Miami-Dade County. Providing basic school health services to children attending the school.",,25.7487268485861,-80.305897465722
913,913,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - BLUE LAKES ELEMENTARY SCHOOL,MIAMI CHILDREN'S HOSPITAL,"The School Health Program is a comprehensive, quality-driven health initiative with the goal of having the healthiest children possible in Miami-Dade County. Providing basic school health services to children attending the school.",,25.7179816560649,-80.3442085675885
914,914,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - OLYMPIA HEIGHTS ELEMENTARY SCHOOL,MIAMI CHILDREN'S HOSPITAL,"The School Health Program is a comprehensive, quality-driven health initiative with the goal of having the healthiest children possible in Miami-Dade County. Providing basic school health services to children attending the school.",,25.7327349469741,-80.3540867136271
915,915,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - SOUTHWEST SENIOR HIGH SCHOOL,,"The School Health Program is a comprehensive, quality-driven health initiative with the goal of having the healthiest children possible in Miami-Dade County. Providing basic school health services to children attending the school.",,25.7217188686358,-80.3385017013417
916,916,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - W.R. THOMAS MIDDLE SCHOOL,MIAMI CHILDREN'S HOSPITAL,"The School Health Program is a comprehensive, quality-driven health initiative with the goal of having the healthiest children possible in Miami-Dade County. Providing basic school health services to children attending the school.",,25.7439229026839,-80.4061893951728
917,917,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - RICHMOND HEIGHTS MIDDLE SCHOOL,MIAMI CHILDREN'S HOSPITAL,"The School Health Program is a comprehensive, quality-driven health initiative with the goal of having the healthiest children possible in Miami-Dade County. Providing basic school health services to children attending the school.",,25.6314725927968,-80.3591520008206
918,918,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - CARIBBEAN K-8 CENTER,MIAMI CHILDREN'S HOSPITAL,"The School Health Program is a comprehensive, quality-driven health initiative with the goal of having the healthiest children possible in Miami-Dade County. Providing basic school health services to children attending the school.",,,
919,919,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - WESLEY MATTHEWS ELEMENTARY SCHOOL,MIAMI CHILDREN'S HOSPITAL,"The School Health Program is a comprehensive, quality-driven health initiative with the goal of having the healthiest children possible in Miami-Dade County. Providing basic school health services to children attending the school.",,,
920,920,"MIAMI BRIDGE YOUTH AND FAMILY SERVICES, INC.",MIAMI BRIDGE,"Provides 24-hour emergency shelter for runaway, abused, and homeless youth. Goals include; providing a safe environment, formal education, mental health and substance abuse prevention counseling, reuniting child and family, arranging appropriate alternative placement if needed. Also provides non-residential family crisis intervention, counseling and case management services for families experiencing stress due to their adolescent's behavior problems. Provides emergency shelter services for youth in state custody ages 6-17. Provides family crisis intervention, counseling and case management services for high risk youth.",,25.7932837866739,-80.2413609726485
