id,name,parent_id,parent_name,vocabulary,taxonomy_facet
TJ-5500.6000-400,Local/Regional Newspapers,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
BT-8750.1400,Consulates/Foreign Government Representatives,B,Basic Needs,Open211 Miami - AIRS,Organization/Facility Type
RP-6400.1500,Child and Adolescent Psychiatry,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
LF-8000.5200,Electroencephalography,L,Health Care,Open211 Miami - AIRS,Service
LR-6200,Occupational Therapy,L,Health Care,Open211 Miami - AIRS,Service
LT-1750.6350,Pediatric Feeding Disorders Programs,L,Health Care,Open211 Miami - AIRS,Service
LR-8400.0400,Aquatic Therapy,L,Health Care,Open211 Miami - AIRS,Service
LV-6800.6970,Pediatric Rehabilitation,L,Health Care,Open211 Miami - AIRS,Service
LR-0450.0500,Applied Behavioral Analysis,L,Health Care,Open211 Miami - AIRS,Service
LV-6800.6600,Pediatric Endocrinology,L,Health Care,Open211 Miami - AIRS,Service
LV-6800.6500,Pediatric Allergy Specialty,L,Health Care,Open211 Miami - AIRS,Service
LV-6800.6750,Pediatric Immunology,L,Health Care,Open211 Miami - AIRS,Service
LV-6800.6880,Pediatric Orthopedics,L,Health Care,Open211 Miami - AIRS,Service
LV-6800.7000,Pediatric Rheumatology,L,Health Care,Open211 Miami - AIRS,Service
BT-8500.1000-200,Free Transit Passes,B,Basic Needs,Open211 Miami - AIRS,Service
NS-1800.8000-820,Social Security Disability Insurance Applications,N,Income Support and Employment,Open211 Miami - AIRS,Named Programs
NS-1800.8100-820,State Disability Insurance Applications,N,Income Support and Employment,Open211 Miami - AIRS,Named Programs
DD-1500.4050,General Consumer Complaints,D,Consumer Services,Open211 Miami - AIRS,Service
TD-1600.6000,Neighborhood Improvement Groups,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
ND-6500.9200,Veteran Employment Programs,N,Income Support and Employment,Open211 Miami - AIRS,Service
RP-6400.2500,General Psychiatry,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
PL-7000.2700,Cheerleading Programs,P,Individual and Family Life,Open211 Miami - AIRS,Service
PL-7000.8900-100,Basketball,P,Individual and Family Life,Open211 Miami - AIRS,Service
RX-8470,Supportive Substance Use Disorder Services,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
PL-7000.9200,Track and Field,P,Individual and Family Life,Open211 Miami - AIRS,Service
PL-7000.8900-080,Baseball,P,Individual and Family Life,Open211 Miami - AIRS,Service
PL-7000.8900-200,Football,P,Individual and Family Life,Open211 Miami - AIRS,Service
PL-7000.8900-800,Soccer,P,Individual and Family Life,Open211 Miami - AIRS,Service
RR-5150.5000-800,Suicide Prevention Programs,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
PH-6100.6700,Parenting Materials,P,Individual and Family Life,Open211 Miami - AIRS,Service
RP-5000.5000-180,Depression Screening,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
PH-6100.6600,Parenting Helplines,P,Individual and Family Life,Open211 Miami - AIRS,Service
LH-3000.6650,Private Health Insurance,L,Health Care,Open211 Miami - AIRS,Service
LL-6000.8000,Skilled Nursing Facilities,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
LT-2800.3100-250,Geriatric Home Nursing,L,Health Care,Open211 Miami - AIRS,Service
LH-2700.5000-450,Medication Consultation Programs,L,Health Care,Open211 Miami - AIRS,Service
RP-8000.5000,Music Therapy,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
LF-7100.8000,Sports Participation Physical Examinations,L,Health Care,Open211 Miami - AIRS,Service
HD-1800.8000,School Readiness Programs,H,Education,Open211 Miami - AIRS,Service
TH-2600.6450,Post Disaster Food Services,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
LH-6300.5500,Medical Social Work,L,Health Care,Open211 Miami - AIRS,Service
PH-6200.7800,Self Esteem Workshops,P,Individual and Family Life,Open211 Miami - AIRS,Service
LJ-8000.8250,Sexual Abstinence Education Programs,L,Health Care,Open211 Miami - AIRS,Service
PH-6200.7000,Relationship Workshops,P,Individual and Family Life,Open211 Miami - AIRS,Service
LV-1600.1700,Dental Hygiene,L,Health Care,Open211 Miami - AIRS,Service
PL-6400.1500-200,Family Camps,P,Individual and Family Life,Open211 Miami - AIRS,Service
PH-0800,Caregiver Training,P,Individual and Family Life,Open211 Miami - AIRS,Service
BH-3900.3050-750,Section 8/Rental Assistance Program Rental Listings,B,Basic Needs,Open211 Miami - AIRS,Named Programs
BH-7000.4600-700,Section 8 Housing Choice Vouchers,B,Basic Needs,Open211 Miami - AIRS,Named Programs
DT-8800.9300-930,VITA Program Sites,D,Consumer Services,Open211 Miami - AIRS,Named Programs
DM-1500.1500,Credit Counseling,D,Consumer Services,Open211 Miami - AIRS,Service
RP-6400.2700,Geriatric Psychiatry,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
TI-1800.5200-100,Cell Phone Donation Programs,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
RP-8000.0500,Art Therapy,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
PS-8200.5000-120,Barbershop Singing Groups,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
LH-2700.2000-330,Infant/Child CPR Instruction,L,Health Care,Open211 Miami - AIRS,Service
PH-0300.0350,Adoption Evaluation/Placement,P,Individual and Family Life,Open211 Miami - AIRS,Service
PH-6000.6500,Parental Visitation Monitoring,P,Individual and Family Life,Open211 Miami - AIRS,Service
PH-0300.0500,Adoptive Home Studies,P,Individual and Family Life,Open211 Miami - AIRS,Service
RF-6500,Peer Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Modality/Delivery Format
PN-8100.5000,Mental Health Related Support Groups,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
TH-2900.1750-100,Business Disaster Loans,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
PL-8000.5500-850,Special Olympics,P,Individual and Family Life,Open211 Miami - AIRS,Named Programs
HD-6000.1300,Colleges/Universities,H,Education,Open211 Miami - AIRS,Organization/Facility Type
BM-5050.1500,Cell Phones,B,Basic Needs,Open211 Miami - AIRS,Service
HD-6000.9000,Technical/Trade Schools,H,Education,Open211 Miami - AIRS,Organization/Facility Type
NT-8900,Undesignated Temporary Financial Assistance,N,Income Support and Employment,Open211 Miami - AIRS,Service
TJ-4500.8300-050,Archives,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
PH-3300.3100,Housekeeping Assistance,P,Individual and Family Life,Open211 Miami - AIRS,Service
TJ-0500,Accessibility Information,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
PH-3300.6500,Personal Care,P,Individual and Family Life,Open211 Miami - AIRS,Service
LT-2800.3100-700,Registered Home Nursing,L,Health Care,Open211 Miami - AIRS,Service
LT-0500.5200,Massage Therapy,L,Health Care,Open211 Miami - AIRS,Service
LJ-2000.0100-050,Abortions,L,Health Care,Open211 Miami - AIRS,Service
LJ-2000.6500,Pregnancy Counseling,L,Health Care,Open211 Miami - AIRS,Service
LF-5280.1500,Blood Tests,L,Health Care,Open211 Miami - AIRS,Service
HL-8000.8500,Tuition Assistance,H,Education,Open211 Miami - AIRS,Service
LR-8000.8000-450,Language Therapy,L,Health Care,Open211 Miami - AIRS,Service
TH-2900.1750-650,Personal Disaster Loans,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
PD-6250.6400,Pet Care Supplies,P,Individual and Family Life,Open211 Miami - AIRS,Service
PD-6250.6600,Pet Food,P,Individual and Family Life,Open211 Miami - AIRS,Service
PD-9000.8000,Sick Animal Care,P,Individual and Family Life,Open211 Miami - AIRS,Service
PD-9000.9500,Veterinary Referral Services,P,Individual and Family Life,Open211 Miami - AIRS,Service
PL-7000.9000,Tennis,P,Individual and Family Life,Open211 Miami - AIRS,Service
HH-8000.1500,Early Identification Programs,H,Education,Open211 Miami - AIRS,Service
LJ-2000.1000-200,Emergency Contraception,L,Health Care,Open211 Miami - AIRS,Service
LF-4900.2400-150,Confidential HIV Testing,L,Health Care,Open211 Miami - AIRS,Service
RM-7000,Residential Treatment Facilities,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Organization/Facility Type
RX-1700.0500,Alcohol Detoxification,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
RX-1700.1700,Drug Detoxification,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
RX-8450.3300,Inpatient Substance Use Disorder Treatment Facilities,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Organization/Facility Type
RX-8450.7000,Residential Substance Use Disorder Treatment Facilities,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Organization/Facility Type
RX-8500,Transitional Residential Substance Use Disorder Services,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
TJ-6500.1000,Community Calendars,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
JD-6500.0500-150,Climate Change Prevention Programs,J,Environmental Quality,Open211 Miami - AIRS,Service
PD-0700.0600,Animal Licenses,P,Individual and Family Life,Open211 Miami - AIRS,Service
DT-8800.0100-100,AARP Tax Aide Program Sites,D,Consumer Services,Open211 Miami - AIRS,Named Programs
TD-1200,Charities/Grantmaking Organizations,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
FP-0500.4500,Legislative Advocacy,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Modality/Delivery Format
LF-4900.1000,Blood Pressure Screening,L,Health Care,Open211 Miami - AIRS,Service
PH-2950.8500-850,Thanksgiving Baskets,P,Individual and Family Life,Open211 Miami - AIRS,Service
LV-7500,Radiology,L,Health Care,Open211 Miami - AIRS,Service
DF-7000.1700-050,Autopsy Records,D,Consumer Services,Open211 Miami - AIRS,Service
LV-1600.2300,Forensic Dentistry,L,Health Care,Open211 Miami - AIRS,Service
PB-1600,Coroner Services,P,Individual and Family Life,Open211 Miami - AIRS,Service
PB-5000.1550,Cremation Services,P,Individual and Family Life,Open211 Miami - AIRS,Service
TH-2300.1670,Evacuation Centers,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
RX-8450.7000-700,Residential Alcohol Use Disorder Treatment Facilities,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Organization/Facility Type
RX-8450.7000-750,Residential Drug Use Disorder Treatment Facilities,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Organization/Facility Type
HH-0500.2500-250,GED/High School Equivalency Test Instruction,H,Education,Open211 Miami - AIRS,Service
HL-8700.8000,Subject Tutoring,H,Education,Open211 Miami - AIRS,Service
HD-0500.1500,Charter Schools,H,Education,Open211 Miami - AIRS,Organization/Facility Type
LF-4900.6200,Nutrition Assessment Services,L,Health Care,Open211 Miami - AIRS,Service
LH-2700.2000-150,CPR Instruction,L,Health Care,Open211 Miami - AIRS,Service
ND-1600.1700,Employment Related Fingerprinting,N,Income Support and Employment,Open211 Miami - AIRS,Service
ND-1600.6500,Pre-Employment Background Checks,N,Income Support and Employment,Open211 Miami - AIRS,Service
RP-1400.8000-270,Geriatric Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
LJ-2000.6500-700,Pro-Life Pregnancy Counseling,L,Health Care,Open211 Miami - AIRS,Service
TP-1850.1700,Credentialing Program Evaluation,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
BH-3800.5000,Mortgage Payment Assistance,B,Basic Needs,Open211 Miami - AIRS,Service
RP-1400.8000-675,Psychiatric Disorder Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
RX-8450.8000,Substance Use Disorder Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
LH-3000.0200,Affordable Care Act Qualified Health Plans,L,Health Care,Open211 Miami - AIRS,Service
LH-3000.3050,Health Insurance Marketplaces,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
LH-3500.0200-140,Certified Application Counselor Programs,L,Health Care,Open211 Miami - AIRS,Service
LH-3500.0200-330,In Person Assister Programs,L,Health Care,Open211 Miami - AIRS,Service
LH-3500.0200-600,Navigator Programs,L,Health Care,Open211 Miami - AIRS,Service
RP-6400.8000-660,Psychiatric Rehabilitation,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
PL-6400.1500-180,Day Camps,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
LH-0600,Assistive Technology Equipment,L,Health Care,Open211 Miami - AIRS,Service
LV-6300,Osteopathy,L,Health Care,Open211 Miami - AIRS,Service
LV-2400.6300-900,Vitreo Retinal Services,L,Health Care,Open211 Miami - AIRS,Service
LV-2400.6300-250,Glaucoma Treatment,L,Health Care,Open211 Miami - AIRS,Service
HD-1800.1800-200,Early Head Start Sites,H,Education,Open211 Miami - AIRS,Named Programs
RR-8500.5000,Marriage and Family Therapist Referrals,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
RD-8000,Solution Focused Therapy,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
RD-7000,Rational Emotive Therapy,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
PV-3300.5000,Meditation,P,Individual and Family Life,Open211 Miami - AIRS,Service
PL-7000.8900-900,Volleyball,P,Individual and Family Life,Open211 Miami - AIRS,Service
PL-7400.0500-260,General Arts and Crafts,P,Individual and Family Life,Open211 Miami - AIRS,Service
BH-7000.4600,Low Income/Subsidized Rental Housing,B,Basic Needs,Open211 Miami - AIRS,Organization/Facility Type
JP-1500.1700-750,Sexually Transmitted Disease Control,J,Environmental Quality,Open211 Miami - AIRS,Service
JP-1500.1700-200,Ebola Control,J,Environmental Quality,Open211 Miami - AIRS,Service
JP-1500.1700-330,Influenza Control,J,Environmental Quality,Open211 Miami - AIRS,Service
PN-8100.4500-230,Families of Inmates Support Groups,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
HL-8500.1400,Citizenship Test Preparation,H,Education,Open211 Miami - AIRS,Service
TQ-1800.0500,Absentee Ballots,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TQ-1800.1600,Election Information,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TQ-1800.9000,Voter Registration Offices,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
HD-8000,Public Schools,H,Education,Open211 Miami - AIRS,Organization/Facility Type
TJ-3000.8500,211 Systems,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
TD-1200.6600-150,Community Foundations,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
TP-1000.2500,Board Organization Assistance,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TP-2100.0250-400,Grant Administration Assistance,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TB-0700.2200-660,Program Development Funds,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
LF-5280.8900,Urine Tests,L,Health Care,Open211 Miami - AIRS,Service
FN-1900.1500,Crime Victim Compensation,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
TJ-6500.6700,Printed Materials,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
LR-8000.0500-800.05,American Sign Language Instruction,L,Health Care,Open211 Miami - AIRS,Service
ND-3400.8000,Special Needs Job Development,N,Income Support and Employment,Open211 Miami - AIRS,Service
TD-1600.2570,Health Related Advocacy Groups,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
TD-1600.3100-180,Disability Rights Groups,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
BH-8500.8000,Senior Housing Information and Referral,B,Basic Needs,Open211 Miami - AIRS,Service
LH-6700.6250,Prescription Drug Discount Cards,L,Health Care,Open211 Miami - AIRS,Service
FT-3000.1500,Child Custody/Visitation Assistance,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
DM-1800.1000,Bankruptcy Assistance,D,Consumer Services,Open211 Miami - AIRS,Service
